pearson_r,argmax_abs_delta,max_abs_delta,argmax_x_a,argmax_x_b,region,species_id,feature,kan_monotonicity,kan_n_local_extrema,kan_argmax_x,kan_argmin_x,kan_phi_range,kan_roughness_l2,kan_phi_mean,kan_phi_std,kan_region,kan_species_id,kan_feature,kan_model
0.998918144425631,0.0,1.096338117154339,7.464899972601131,7.464899972601131,NSW,nsw49,topo,1.0,0.0,7.464899972601131,-9.206260582202695,13.63116486938124,0.009651916305903436,-0.8380345230596431,3.2421170628600984,NSW,nsw49,topo,kan_ipp
0.9990145842691108,0.0,4.277885868601981,0.11076379171017448,0.11076379171017448,NZ,nz11,deficit,0.8787878787878788,1.0,0.11076379171017448,5.992157554087812,22.341073585175586,0.023956845185401757,-5.7706697665644695,6.489055701676083,NZ,nz11,deficit,kan_ipp
0.9994237246814817,0.0,0.4859457783311907,0.9159416412672573,0.9159416412672573,NZ,nz11,hillshade,0.7373737373737373,3.0,0.9159416412672573,-4.598983371118837,5.893102537017025,0.019462632262049157,-1.035160691233972,1.524210255962986,NZ,nz11,hillshade,kan_ipp
0.999969030873533,0.0,0.5610234716944937,1.6971312089092028,1.6971312089092028,NZ,nz11,mas,0.9797979797979798,1.0,1.6971312089092028,-2.6330553300718327,28.524673599318923,0.02056687131243122,-2.9641321082522034,7.645354254940261,NZ,nz11,mas,kan_ipp
0.9999722051737981,0.0,0.04174680327988378,0.8893691494316086,0.8893691494316086,NZ,nz11,mat,0.8282828282828283,1.0,0.8893691494316086,-5.093245774820454,6.22366489457415,0.005964096911717269,-1.613908942429483,1.8547808768825638,NZ,nz11,mat,kan_ipp
0.9995833945812072,0.0,0.3629376690536219,8.837265845233643,8.837265845233643,NZ,nz11,r2pet,1.0,0.0,8.837265845233643,-1.0711978681635856,11.022414434752479,0.006618448509513255,4.68533289872924,2.7630814734251694,NZ,nz11,r2pet,kan_ipp
0.9999455655611128,0.0,1.7369121019711606,0.8322499979667833,0.8322499979667833,NZ,nz11,slope,0.7575757575757576,3.0,0.8322499979667833,4.348326079753247,25.727762145407592,0.02565311458846457,-4.714917582341228,6.946672218216669,NZ,nz11,slope,kan_ipp
0.9999028944284922,0.0,0.15692760998593247,3.571158807984097,3.571158807984097,NZ,nz11,sseas,0.696969696969697,2.0,3.571158807984097,-2.9701684756902886,12.768474448391562,0.019133877980480822,0.776847113512862,2.2573332489084894,NZ,nz11,sseas,kan_ipp
0.998341115477179,0.0,0.37759078288317216,0.9955076536994398,0.9955076536994398,NZ,nz11,tseas,0.5252525252525253,1.0,0.9955076536994398,4.7664950683564005,5.2161888319957725,0.006274204482274518,-0.8780782498466045,1.3462941887154214,NZ,nz11,tseas,kan_ipp
0.999921545228208,0.0,0.1290863628463894,-2.5318140522724164,-2.5318140522724164,NZ,nz11,vpd,0.8080808080808081,3.0,-2.5318140522724164,2.946111614427132,9.195001345330143,0.01169928840037168,-0.1118347553009452,2.056169696966721,NZ,nz11,vpd,kan_ipp
0.9437550859098186,0.0,0.1563519174562106,-0.7005148738207159,-0.7005148738207159,NZ,nz18,deficit,0.5858585858585859,4.0,-0.7005148738207159,-0.22722803286999,0.524652995950261,0.00756542268699404,0.05115140449021365,0.11148652259438141,NZ,nz18,deficit,kan_ipp
