region,taxon_group,species_id,split_id,seed,estimand,n_presence,n_PA_test,categorical_encoding,weight_decay,lambda_r,basis_df,knots,background_scheme,n_background,integration_support,model,objective,lambda_s,lambda_selection,converged,runtime_s,auc_roc,auprc,prg,cor,artifact_path,skip_reason,maxnet_bg_n,pos_weight
SA,plant,sa06,pa_holdout,0,global_conditional_density,32,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5492,0.9201970443349753,0.4448051948051948,0.8082740501670348,0.3663533269888675,,,,1562.5
SA,plant,sa07,pa_holdout,0,global_conditional_density,17,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.37,0.8958333333333334,0.23929689591454295,0.7595881099353321,0.30505725631487285,,,10000.0,
SA,plant,sa07,pa_holdout,0,global_conditional_density,17,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6276,0.8854166666666666,0.21131881638285813,0.7288447053203997,0.2911869956070211,,,,
SA,plant,sa07,pa_holdout,0,global_conditional_density,17,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6752,0.8854166666666666,0.21131881638285813,0.7288447053203997,0.29153363605766913,,,,
SA,plant,sa07,pa_holdout,0,global_conditional_density,17,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.6367,0.849826388888889,0.16096690391822238,0.6432073504556143,0.21964940131942337,,,,2941.176470588235
SA,plant,sa08,pa_holdout,0,global_conditional_density,35,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7431,0.9670138888888888,0.5892361111111111,0.881305114638448,0.19706787582546947,,,10000.0,
SA,plant,sa08,pa_holdout,0,global_conditional_density,35,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6333,0.9869791666666666,0.7857954545454544,0.9069609788359787,0.25356492537337966,,,,
SA,plant,sa08,pa_holdout,0,global_conditional_density,35,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7363,0.9869791666666666,0.7857954545454544,0.9069609788359787,0.24689289781475351,,,,
SA,plant,sa08,pa_holdout,0,global_conditional_density,35,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4971,0.96875,0.6310053171466214,0.8852363958700763,0.45307165862924303,,,,1428.5714285714287
SA,plant,sa09,pa_holdout,0,global_conditional_density,49,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.8938,0.8126760563380282,0.2612349428907452,0.7187451784257973,0.2501485286374082,,,10000.0,
SA,plant,sa09,pa_holdout,0,global_conditional_density,49,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.611,0.8767605633802817,0.5145958919749243,0.8146895457250545,0.22065561623906293,,,,
SA,plant,sa09,pa_holdout,0,global_conditional_density,49,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6742,0.8767605633802817,0.5145958919749243,0.8146895457250545,0.21522577043463578,,,,
SA,plant,sa09,pa_holdout,0,global_conditional_density,49,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5605,0.8753521126760564,0.5741598133874556,0.8298048069323609,0.35383755622310753,,,,1020.4081632653061
SA,plant,sa10,pa_holdout,0,global_conditional_density,99,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.7673,0.5663022147462854,0.2174868044869106,0.16714632333094784,0.09838563604313481,,,10000.0,
SA,plant,sa10,pa_holdout,0,global_conditional_density,99,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6377,0.5890103728623493,0.26300355545125087,0.24613059051794306,0.13729363886014878,,,,
SA,plant,sa10,pa_holdout,0,global_conditional_density,99,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.8011,0.5887300252312867,0.26307274004283265,0.24597284886747364,0.13792412592405356,,,,
SA,plant,sa10,pa_holdout,0,global_conditional_density,99,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4946,0.5671432576394729,0.24872804493740464,0.2179453507112912,0.11084155146706051,,,,505.050505050505
SA,plant,sa11,pa_holdout,0,global_conditional_density,35,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.6795,0.6536458333333333,0.07920744295821389,0.32052377278071725,0.1330682530179985,,,10000.0,
SA,plant,sa11,pa_holdout,0,global_conditional_density,35,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6547,0.8350694444444445,0.22848781335623441,0.7022332910787771,0.2348135320257147,,,,
SA,plant,sa11,pa_holdout,0,global_conditional_density,35,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7862,0.8350694444444445,0.22848781335623441,0.7022332910787771,0.23480623604480688,,,,
SA,plant,sa11,pa_holdout,0,global_conditional_density,35,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4653,0.8151041666666667,0.27979161919951395,0.6826946924603174,0.24512652762384046,,,,1428.5714285714287
SA,plant,sa12,pa_holdout,0,global_conditional_density,203,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,4.578,0.7839416058394161,0.31490445671718365,0.6065075883499881,0.18784206695994526,,,10000.0,
SA,plant,sa12,pa_holdout,0,global_conditional_density,203,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6274,0.7941605839416058,0.2568380727314946,0.6164404725223097,0.2156727115247203,,,,
SA,plant,sa12,pa_holdout,0,global_conditional_density,203,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.639,0.7936739659367397,0.25654779696952074,0.6157656008367288,0.19633171298516322,,,,
SA,plant,sa12,pa_holdout,0,global_conditional_density,203,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.653,0.8058394160583942,0.29037596934121207,0.6384356486865943,0.3150756891370042,,,,246.30541871921181
SA,plant,sa13,pa_holdout,0,global_conditional_density,86,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.5971,0.8756798756798756,0.5405788569337392,0.8132164649647167,0.20072089828701606,,,10000.0,
SA,plant,sa13,pa_holdout,0,global_conditional_density,86,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6349,0.8694638694638694,0.42921248107014326,0.8092078861309631,0.2520306117828252,,,,
SA,plant,sa13,pa_holdout,0,global_conditional_density,86,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.831,0.8694638694638694,0.42921248107014326,0.8092078861309631,0.25371645012223343,,,,
SA,plant,sa13,pa_holdout,0,global_conditional_density,86,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.6522,0.8492618492618492,0.3077955433687806,0.7436754387803339,0.29971288123487805,,,,581.3953488372093
SA,plant,sa14,pa_holdout,0,global_conditional_density,81,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.4773,0.8502463054187192,0.22031463160495418,0.6804842307910084,0.2597402625525586,,,10000.0,
SA,plant,sa14,pa_holdout,0,global_conditional_density,81,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6217,0.8532019704433498,0.23714396714396713,0.7019661400826681,0.21258386484232844,,,,
SA,plant,sa14,pa_holdout,0,global_conditional_density,81,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6683,0.852216748768473,0.23663467251702547,0.7001587679066871,0.21590607018707603,,,,
SA,plant,sa14,pa_holdout,0,global_conditional_density,81,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4569,0.8541871921182266,0.1850044365572316,0.6868014268727705,0.27833007179940555,,,,617.283950617284
SA,plant,sa15,pa_holdout,0,global_conditional_density,88,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.6186,0.6233576642335766,0.1530409211002124,0.3402933614239491,0.10028041634040653,,,10000.0,
SA,plant,sa15,pa_holdout,0,global_conditional_density,88,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6592,0.6233576642335766,0.19476486575670726,0.4030363370978214,0.10275013085009178,,,,
SA,plant,sa15,pa_holdout,0,global_conditional_density,88,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7582,0.6228710462287104,0.19419015311302912,0.40187941420825424,0.10173017443606851,,,,
SA,plant,sa15,pa_holdout,0,global_conditional_density,88,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4913,0.689051094890511,0.2241718672634439,0.5071221365110226,0.17675277054551747,,,,568.1818181818181
SA,plant,sa16,pa_holdout,0,global_conditional_density,37,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7952,0.7330049261083743,0.11625461521773706,0.5043773285770907,0.08254227165146039,,,10000.0,
SA,plant,sa16,pa_holdout,0,global_conditional_density,37,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6527,0.8236453201970443,0.22129956639039006,0.6949604212671989,0.1947071261764272,,,,
SA,plant,sa16,pa_holdout,0,global_conditional_density,37,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6741,0.8226600985221675,0.221206213141697,0.6944440292169186,0.19397426440600496,,,,
SA,plant,sa16,pa_holdout,0,global_conditional_density,37,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5348,0.8236453201970443,0.23374260775090436,0.7181980635298113,0.2750533735050258,,,,1351.3513513513512
SA,plant,sa17,pa_holdout,0,global_conditional_density,37,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.9006,0.8704061895551256,0.390152011955081,0.8072209444172626,0.17919145669082215,,,10000.0,
SA,plant,sa17,pa_holdout,0,global_conditional_density,37,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6604,0.8484848484848485,0.40039019328672704,0.8130518722038265,0.22903720072422737,,,,
SA,plant,sa17,pa_holdout,0,global_conditional_density,37,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.8119,0.8504190844616377,0.40061126918945367,0.8140944391133015,0.2311765136276226,,,,
SA,plant,sa17,pa_holdout,0,global_conditional_density,37,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4891,0.8343004513217279,0.23138660779389117,0.7186951539147104,0.2916755989922072,,,,1351.3513513513512
SA,plant,sa18,pa_holdout,0,global_conditional_density,123,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.2539,0.7142857142857142,0.3054132794315988,0.554060459586659,0.27143720172254165,,,10000.0,
SA,plant,sa18,pa_holdout,0,global_conditional_density,123,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6854,0.777601899485556,0.47337303702854094,0.6436624114493047,0.31236668797096273,,,,
SA,plant,sa18,pa_holdout,0,global_conditional_density,123,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6861,0.7728531855955678,0.47036607733472385,0.6367935124972566,0.30855309695181116,,,,
SA,plant,sa18,pa_holdout,0,global_conditional_density,123,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5054,0.7463395330431342,0.4392974350601469,0.6117815532137494,0.2829411431854401,,,,406.5040650406504
SA,plant,sa19,pa_holdout,0,global_conditional_density,36,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7442,0.8018648018648019,0.15496926292686825,0.618967046939075,0.1808269192724344,,,10000.0,
SA,plant,sa19,pa_holdout,0,global_conditional_density,36,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7035,0.8383838383838385,0.20199642943364243,0.6984218578624174,0.24684366790914428,,,,
SA,plant,sa19,pa_holdout,0,global_conditional_density,36,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7312,0.8383838383838385,0.20199642943364243,0.6984218578624174,0.24088042307492946,,,,
SA,plant,sa19,pa_holdout,0,global_conditional_density,36,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5119,0.8352758352758352,0.18322144632314513,0.666595098762931,0.2762833979575384,,,,1388.888888888889
SA,plant,sa20,pa_holdout,0,global_conditional_density,54,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.0287,0.652112676056338,0.09336173653140421,0.26333698592179056,0.1292160256499775,,,10000.0,
SA,plant,sa20,pa_holdout,0,global_conditional_density,54,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7491,0.745774647887324,0.1678267373258372,0.5889776845737965,0.17582907815738893,,,,
SA,plant,sa20,pa_holdout,0,global_conditional_density,54,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6279,0.7450704225352113,0.16727444791436524,0.5872008262406992,0.17502483381379433,,,,
SA,plant,sa20,pa_holdout,0,global_conditional_density,54,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.474,0.723943661971831,0.15875867622502804,0.5496624504460251,0.16836922462037832,,,,925.925925925926
SA,plant,sa21,pa_holdout,0,global_conditional_density,27,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.5399,0.7985611510791367,0.28144020807685655,0.6556640318660918,0.2837605393377869,,,10000.0,
SA,plant,sa21,pa_holdout,0,global_conditional_density,27,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6428,0.7769784172661871,0.22382219637119372,0.5783293336007999,0.24415949681618812,,,,
SA,plant,sa21,pa_holdout,0,global_conditional_density,27,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7582,0.7769784172661871,0.22382219637119372,0.5783293336007999,0.24413338290243183,,,,
SA,plant,sa21,pa_holdout,0,global_conditional_density,27,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.47,0.7244050913115662,0.2031241845970575,0.5090626572330419,0.2281005516139898,,,,1851.851851851852
SA,plant,sa22,pa_holdout,0,global_conditional_density,57,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.244,0.8768536428110896,0.24175256527580363,0.723858342418777,0.2874914224823125,,,10000.0,
SA,plant,sa22,pa_holdout,0,global_conditional_density,57,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7691,0.8749194068343004,0.23410097696716003,0.6930118766545507,0.3432305774910976,,,,
SA,plant,sa22,pa_holdout,0,global_conditional_density,57,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6617,0.8749194068343004,0.23410097696716003,0.6930118766545507,0.34317320305317695,,,,
SA,plant,sa22,pa_holdout,0,global_conditional_density,57,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4945,0.8716956802063185,0.2462864763324703,0.7399591058863733,0.35610324393800635,,,,877.1929824561404
SA,plant,sa23,pa_holdout,0,global_conditional_density,55,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.138,0.8854166666666666,0.21610298870855787,0.7399753361992946,0.26656342983598236,,,10000.0,
SA,plant,sa23,pa_holdout,0,global_conditional_density,55,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6565,0.861111111111111,0.18089177199240264,0.6911899250440917,0.2425469626758241,,,,
SA,plant,sa23,pa_holdout,0,global_conditional_density,55,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7715,0.861111111111111,0.18089177199240264,0.6911899250440917,0.2411416122094439,,,,
SA,plant,sa23,pa_holdout,0,global_conditional_density,55,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.525,0.84375,0.18606207245913128,0.6892526455026454,0.2930468140925662,,,,909.0909090909091
SA,plant,sa24,pa_holdout,0,global_conditional_density,138,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.4157,0.7546346782988004,0.27860724032317374,0.5700889042223873,0.2921377898318119,,,10000.0,
SA,plant,sa24,pa_holdout,0,global_conditional_density,138,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.737,0.7393675027262814,0.2534985531819961,0.4912281520507423,0.2874659782637311,,,,
SA,plant,sa24,pa_holdout,0,global_conditional_density,138,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.8232,0.7400945110868775,0.2541829793160779,0.4938361326786518,0.2874388992035415,,,,
SA,plant,sa24,pa_holdout,0,global_conditional_density,138,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5302,0.702653580516176,0.24520357152845634,0.4734767480929263,0.2449564056145813,,,,362.3188405797101
SA,plant,sa25,pa_holdout,0,global_conditional_density,66,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.2384,0.6643356643356643,0.10055949622889229,0.38770242966047175,0.12260066198646023,,,10000.0,
SA,plant,sa25,pa_holdout,0,global_conditional_density,66,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6338,0.735042735042735,0.15724006690463466,0.552883014421476,0.1659375765935047,,,,
SA,plant,sa25,pa_holdout,0,global_conditional_density,66,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7104,0.7342657342657342,0.15626238995036784,0.5495912013394532,0.16610037568837818,,,,
SA,plant,sa25,pa_holdout,0,global_conditional_density,66,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5097,0.644133644133644,0.08716362491536901,0.29835153191796554,0.13126607584773273,,,,757.5757575757576
SA,plant,sa26,pa_holdout,0,global_conditional_density,216,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,4.6041,0.5943703703703704,0.2707526701319796,0.2753057769041303,0.12587616868605683,,,10000.0,
SA,plant,sa26,pa_holdout,0,global_conditional_density,216,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8264,0.6391111111111111,0.3277193937154752,0.3576066642453237,0.19974962437077307,,,,
SA,plant,sa26,pa_holdout,0,global_conditional_density,216,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6937,0.6391111111111111,0.3277193937154752,0.3576066642453237,0.19975594503166347,,,,
SA,plant,sa26,pa_holdout,0,global_conditional_density,216,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4869,0.6438518518518519,0.32704325055235806,0.3588328284795436,0.21872218719025838,,,,231.4814814814815
SA,plant,sa27,pa_holdout,0,global_conditional_density,38,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7939,0.8205128205128205,0.24931897951699933,0.7262075919418577,0.2571201521318817,,,10000.0,
SA,plant,sa27,pa_holdout,0,global_conditional_density,38,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6702,0.8741258741258742,0.4970247624425442,0.7989991360620732,0.29123982004912563,,,,
SA,plant,sa27,pa_holdout,0,global_conditional_density,38,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.735,0.8733488733488735,0.4967558910302971,0.7980699952727924,0.29165930251623856,,,,
SA,plant,sa27,pa_holdout,0,global_conditional_density,38,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5983,0.8399378399378399,0.4948714178485806,0.7786317800303814,0.33946392530047814,,,,1315.7894736842106
SA,plant,sa28,pa_holdout,0,global_conditional_density,43,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.8809,0.6676056338028169,0.17620157626327532,0.5036226750172397,0.08939046974394065,,,10000.0,
SA,plant,sa28,pa_holdout,0,global_conditional_density,43,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6552,0.6978873239436619,0.28015679113802205,0.5846462184688727,0.1292103069940627,,,,
SA,plant,sa28,pa_holdout,0,global_conditional_density,43,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.8316,0.6964788732394366,0.27999325341283415,0.5826270612721713,0.12860294149785162,,,,
SA,plant,sa28,pa_holdout,0,global_conditional_density,43,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5436,0.7140845070422535,0.20202357978861402,0.5727107559283715,0.22907250985482613,,,,1162.7906976744187
SA,plant,sa29,pa_holdout,0,global_conditional_density,61,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.12,0.7692307692307693,0.21260101010101012,0.6102065766401431,0.1943859575568705,,,10000.0,
SA,plant,sa29,pa_holdout,0,global_conditional_density,61,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.6383,0.7552447552447552,0.21574250049859806,0.5951515462004973,0.17273231919511325,,,,
SA,plant,sa29,pa_holdout,0,global_conditional_density,61,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6939,0.7552447552447552,0.21574250049859806,0.5951515462004973,0.16794791630210743,,,,
SA,plant,sa29,pa_holdout,0,global_conditional_density,61,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5085,0.7272727272727273,0.19485549668229413,0.5595846267174939,0.19918975164286815,,,,819.672131147541
SA,plant,sa30,pa_holdout,0,global_conditional_density,88,152,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.5701,0.6699507389162562,0.07201229409515986,0.2760459770114943,0.13976214931023936,,,10000.0,
