region,taxon_group,species_id,split_id,seed,estimand,n_presence,n_PA_test,categorical_encoding,weight_decay,lambda_r,basis_df,knots,background_scheme,n_background,integration_support,model,objective,lambda_s,lambda_selection,converged,runtime_s,auc_roc,auprc,prg,artifact_path,skip_reason,maxnet_bg_n,pos_weight
CAN,bird,can20,pa_holdout,0,global_conditional_density,380,14571,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,2.4929,0.6239511401819516,0.08789875917732956,0.29510001920004103,,,,
CAN,bird,can20,pa_holdout,0,global_conditional_density,380,14571,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,1.7484,0.6239625201421202,0.08789530009886859,0.2950415600438683,,,,
CAN,bird,can20,pa_holdout,0,global_conditional_density,380,14571,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,2.6396,0.5880038927650798,0.07518492313635941,0.1894191357137447,,,,131.57894736842104
NSW,ba,nsw01,pa_holdout,0,global_conditional_density,26,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.9448,0.699462962962963,0.33173131300295133,0.43110117732325015,,,10000.0,
NSW,ba,nsw01,pa_holdout,0,global_conditional_density,26,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8003,0.7015555555555555,0.316961058106408,0.4255946648019699,,,,
NSW,ba,nsw01,pa_holdout,0,global_conditional_density,26,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.2193,0.701574074074074,0.31722722910468004,0.4259054734617513,,,,
NSW,ba,nsw01,pa_holdout,0,global_conditional_density,26,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9741,0.6906666666666667,0.3038303767263982,0.410645951721877,,,,1923.076923076923
NSW,ba,nsw02,pa_holdout,0,global_conditional_density,6,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_l,True,1.2594,0.6402174810168373,0.3533446339562481,0.3515860021850254,,,10000.0,
NSW,ba,nsw02,pa_holdout,0,global_conditional_density,6,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7306,0.7253115714757344,0.3397932233783083,0.4828309225104949,,,,
NSW,ba,nsw02,pa_holdout,0,global_conditional_density,6,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,8.9222,0.7252496698580388,0.33977713247443925,0.48296436070874055,,,,
NSW,ba,nsw02,pa_holdout,0,global_conditional_density,6,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9514,0.7313985638824695,0.30851085798050115,0.46696298049133267,,,,8333.333333333334
NSW,ba,nsw03,pa_holdout,0,global_conditional_density,12,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.5564,0.6614623991673172,0.09221969144398907,0.45783886145493036,,,10000.0,
NSW,ba,nsw03,pa_holdout,0,global_conditional_density,12,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.9044,0.7259085783675948,0.09111128753297532,0.5285853901382618,,,,
NSW,ba,nsw03,pa_holdout,0,global_conditional_density,12,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.3949,0.7275565964090555,0.09125315386313208,0.5296754385012953,,,,
NSW,ba,nsw03,pa_holdout,0,global_conditional_density,12,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.8569,0.7001474542458149,0.07335618392994393,0.4615480128038685,,,,4166.666666666667
NSW,ba,nsw04,pa_holdout,0,global_conditional_density,49,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.5854,0.8520011947431302,0.09259844198950311,0.6787432670916311,,,10000.0,
NSW,ba,nsw04,pa_holdout,0,global_conditional_density,49,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.3018,0.8493130227001193,0.08604193778343039,0.6407810868875732,,,,
NSW,ba,nsw04,pa_holdout,0,global_conditional_density,49,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.4879,0.8497610513739545,0.08623437266867726,0.6408595435217009,,,,
NSW,ba,nsw04,pa_holdout,0,global_conditional_density,49,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.0994,0.8309438470728794,0.06478145114468702,0.5977320374071444,,,,1020.4081632653061
NSW,ba,nsw05,pa_holdout,0,global_conditional_density,22,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7597,0.5593867924528302,0.08079446291995551,0.12455321823544209,,,10000.0,
NSW,ba,nsw05,pa_holdout,0,global_conditional_density,22,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7927,0.553254716981132,0.08317483909493562,0.1429661236371372,,,,
NSW,ba,nsw05,pa_holdout,0,global_conditional_density,22,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.1449,0.553443396226415,0.08314512351219812,0.14268980912369741,,,,
NSW,ba,nsw05,pa_holdout,0,global_conditional_density,22,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.0007,0.5677830188679245,0.10701963362007166,0.1754107329950935,,,,2272.7272727272725
NSW,ba,nsw06,pa_holdout,0,global_conditional_density,44,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.4599,0.47666263939229814,0.311859046391992,-0.028787725505102748,,,10000.0,
NSW,ba,nsw06,pa_holdout,0,global_conditional_density,44,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8013,0.49381327334083236,0.3244126663094586,0.012481241208305864,,,,
NSW,ba,nsw06,pa_holdout,0,global_conditional_density,44,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,7.6811,0.4939382577177853,0.3245365827639484,0.012198737281729578,,,,
NSW,ba,nsw06,pa_holdout,0,global_conditional_density,44,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9026,0.5024788568095655,0.33921742662052157,0.014714072930442369,,,,1136.3636363636363
NSW,ba,nsw07,pa_holdout,0,global_conditional_density,28,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.0805,0.7640425164189423,0.21661712957162801,0.5959982185271825,,,10000.0,
NSW,ba,nsw07,pa_holdout,0,global_conditional_density,28,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8055,0.7425682682336675,0.20331383083496032,0.5583755496685794,,,,
NSW,ba,nsw07,pa_holdout,0,global_conditional_density,28,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,7.8754,0.739500518492914,0.20295518525039832,0.5547823883188466,,,,
NSW,ba,nsw07,pa_holdout,0,global_conditional_density,28,570,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9123,0.7247234704459039,0.16307191289465237,0.5111965192974044,,,,1785.7142857142858
NSW,db,nsw08,pa_holdout,0,global_conditional_density,129,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,5.4163,0.8504398826979472,0.16730876197296393,0.7392834754239106,,,10000.0,
NSW,db,nsw08,pa_holdout,0,global_conditional_density,129,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7984,0.8616568914956012,0.2155518315935552,0.7553793127205674,,,,
NSW,db,nsw08,pa_holdout,0,global_conditional_density,129,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,5.853,0.8618768328445747,0.2149156281985305,0.7555270861576213,,,,
NSW,db,nsw08,pa_holdout,0,global_conditional_density,129,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9149,0.8557184750733138,0.13370222190679532,0.7544341289854335,,,,387.5968992248062
NSW,db,nsw09,pa_holdout,0,global_conditional_density,426,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,13.8556,0.5636571428571429,0.1390226495693579,0.1567592859314707,,,10000.0,
NSW,db,nsw09,pa_holdout,0,global_conditional_density,426,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7982,0.5860779220779222,0.13796767065629328,0.18093496356216204,,,,
NSW,db,nsw09,pa_holdout,0,global_conditional_density,426,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.3128,0.5859948051948052,0.137886642338136,0.18208531629484687,,,,
NSW,db,nsw09,pa_holdout,0,global_conditional_density,426,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.8658,0.563387012987013,0.1220811929173862,0.13288543056841975,,,,117.37089201877934
NSW,db,nsw10,pa_holdout,0,global_conditional_density,65,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.4063,0.9633620689655172,0.4603841340567004,0.7323127229488704,,,10000.0,
NSW,db,nsw10,pa_holdout,0,global_conditional_density,65,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8408,0.9633620689655172,0.5033213344178507,0.7353559750297265,,,,
NSW,db,nsw10,pa_holdout,0,global_conditional_density,65,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,7.3972,0.9633620689655172,0.5033213344178507,0.7353559750297265,,,,
NSW,db,nsw10,pa_holdout,0,global_conditional_density,65,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.801,0.9731800766283525,0.23475935828877006,0.7322885701545778,,,,769.2307692307693
NSW,db,nsw11,pa_holdout,0,global_conditional_density,48,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.7302,0.6247977190413809,0.03554137736747334,0.18433454474426395,,,10000.0,
NSW,db,nsw11,pa_holdout,0,global_conditional_density,48,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8259,0.5548277722123757,0.032279783438937594,0.058563954432327855,,,,
NSW,db,nsw11,pa_holdout,0,global_conditional_density,48,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.0412,0.5539030592586884,0.03218135838786356,0.04783154255605174,,,,
NSW,db,nsw11,pa_holdout,0,global_conditional_density,48,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9614,0.535254681359328,0.03181256478421992,0.0879044973241159,,,,1041.6666666666667
NSW,db,nsw12,pa_holdout,0,global_conditional_density,139,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,5.5106,0.6378600823045268,0.0945537509374586,0.34226810041331723,,,10000.0,
NSW,db,nsw12,pa_holdout,0,global_conditional_density,139,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.1194,0.6637037037037037,0.10665813007272142,0.38189955386925406,,,,
NSW,db,nsw12,pa_holdout,0,global_conditional_density,139,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.219,0.6634842249657065,0.10709089835053255,0.376407870073512,,,,
NSW,db,nsw12,pa_holdout,0,global_conditional_density,139,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.862,0.6645267489711933,0.08865626604342076,0.3455618235684729,,,,359.71223021582733
NSW,db,nsw13,pa_holdout,0,global_conditional_density,155,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,5.9273,0.7725849335302807,0.09134953944174212,0.586865956365012,,,10000.0,
NSW,db,nsw13,pa_holdout,0,global_conditional_density,155,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.037,0.8098079763663221,0.1313069243528708,0.6698025915122516,,,,
NSW,db,nsw13,pa_holdout,0,global_conditional_density,155,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.1466,0.8105169867060561,0.1317343460147298,0.6724290210049003,,,,
NSW,db,nsw13,pa_holdout,0,global_conditional_density,155,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.8613,0.8233973412112261,0.1675413279006488,0.6892555343730858,,,,322.5806451612903
NSW,db,nsw14,pa_holdout,0,global_conditional_density,315,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,10.8014,0.657478100136623,0.33135994961716414,0.31548711638993454,,,10000.0,
NSW,db,nsw14,pa_holdout,0,global_conditional_density,315,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.9149,0.6493610865546894,0.33801726552993033,0.3034036348231913,,,,
NSW,db,nsw14,pa_holdout,0,global_conditional_density,315,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,7.7736,0.6489936969724802,0.3378480849252651,0.30289081353023717,,,,
NSW,db,nsw14,pa_holdout,0,global_conditional_density,315,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.8891,0.6566285117277643,0.33162258511556464,0.3185793827480803,,,,158.73015873015873
NSW,db,nsw15,pa_holdout,0,global_conditional_density,236,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,8.3172,0.7884493870845445,0.41639691973096205,0.6288752077638169,,,10000.0,
NSW,db,nsw15,pa_holdout,0,global_conditional_density,236,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8826,0.7843071176825758,0.422723085379518,0.6230535198470374,,,,
NSW,db,nsw15,pa_holdout,0,global_conditional_density,236,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,7.7968,0.7840824522234859,0.4224201993307787,0.6226561843488474,,,,
NSW,db,nsw15,pa_holdout,0,global_conditional_density,236,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.8596,0.7915806619206087,0.4217449165854957,0.6375101556095352,,,,211.864406779661
NSW,nb,nsw16,pa_holdout,0,global_conditional_density,120,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,4.8358,0.6365465520395097,0.1806203271509148,0.3003958907249958,,,10000.0,
NSW,nb,nsw16,pa_holdout,0,global_conditional_density,120,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7656,0.6462059067692871,0.17733084230693813,0.31112093819518577,,,,
NSW,nb,nsw16,pa_holdout,0,global_conditional_density,120,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.3568,0.6463466111353435,0.17740575599270625,0.312396388227659,,,,
NSW,nb,nsw16,pa_holdout,0,global_conditional_density,120,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9587,0.6262118163526614,0.16553442902437734,0.2557813260602137,,,,416.6666666666667
NSW,nb,nsw17,pa_holdout,0,global_conditional_density,148,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,5.9054,0.5078185080748525,0.12165366339620819,0.008909316173345422,,,10000.0,
NSW,nb,nsw17,pa_holdout,0,global_conditional_density,148,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7967,0.5366216639608078,0.12754199638991023,0.06912139022133297,,,,
NSW,nb,nsw17,pa_holdout,0,global_conditional_density,148,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.1485,0.5364507676094449,0.1275749034704362,0.0687029535696005,,,,
NSW,nb,nsw17,pa_holdout,0,global_conditional_density,148,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.851,0.5747885157651884,0.14472116351368816,0.16509475028520804,,,,337.8378378378378
NSW,ot,nsw18,pa_holdout,0,global_conditional_density,69,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.46,0.7380191826522102,0.370925946161377,0.5083624025896303,,,10000.0,
NSW,ot,nsw18,pa_holdout,0,global_conditional_density,69,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.805,0.6411898804559356,0.31473745050087626,0.3071376976480559,,,,
NSW,ot,nsw18,pa_holdout,0,global_conditional_density,69,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,7.6114,0.6410758965804837,0.3145594792335026,0.30679484655576833,,,,
NSW,ot,nsw18,pa_holdout,0,global_conditional_density,69,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.8303,0.6962357520155685,0.3465548547921555,0.43337876829130323,,,,724.6376811594203
NSW,ot,nsw19,pa_holdout,0,global_conditional_density,47,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.5082,0.9574964763918252,0.07720677548812221,0.8024753632634299,,,10000.0,
NSW,ot,nsw19,pa_holdout,0,global_conditional_density,47,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.897,0.9618128964059196,0.07167009371302623,0.80510017370067,,,,
NSW,ot,nsw19,pa_holdout,0,global_conditional_density,47,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,5.9751,0.961900986610289,0.07215273598832089,0.805406530441688,,,,
NSW,ot,nsw19,pa_holdout,0,global_conditional_density,47,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.8985,0.9594344608879493,0.07256496610074258,0.8028553615932986,,,,1063.8297872340424
NSW,ot,nsw20,pa_holdout,0,global_conditional_density,18,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.6754,0.8021908070975784,0.14801710235901122,0.7175398136425305,,,10000.0,
NSW,ot,nsw20,pa_holdout,0,global_conditional_density,18,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8459,0.655770097870196,0.12118086867341318,0.5040538188307617,,,,
NSW,ot,nsw20,pa_holdout,0,global_conditional_density,18,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.51,0.6651460096013581,0.12145448182134644,0.5104017294908738,,,,
NSW,ot,nsw20,pa_holdout,0,global_conditional_density,18,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.8541,0.7057395963185953,0.10729349869222199,0.5030097201508115,,,,2777.777777777778
NSW,ot,nsw21,pa_holdout,0,global_conditional_density,37,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.2421,0.8817837684851058,0.1090331315213282,0.7531459090121746,,,10000.0,
NSW,ot,nsw21,pa_holdout,0,global_conditional_density,37,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8388,0.9025949904478879,0.14479728360361796,0.8102076699915566,,,,
NSW,ot,nsw21,pa_holdout,0,global_conditional_density,37,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,7.5878,0.9024888558692421,0.14461022478739194,0.8102682485703606,,,,
NSW,ot,nsw21,pa_holdout,0,global_conditional_density,37,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9447,0.909661784476049,0.13701346666223949,0.806122174455785,,,,1351.3513513513512
NSW,ot,nsw22,pa_holdout,0,global_conditional_density,17,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.6597,0.8930097087378641,0.08649387468858745,0.7746453581634796,,,10000.0,
NSW,ot,nsw22,pa_holdout,0,global_conditional_density,17,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.8289,0.8653721682847896,0.06750711725903014,0.7427483342175466,,,,
NSW,ot,nsw22,pa_holdout,0,global_conditional_density,17,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.7117,0.8815210355987055,0.07088147340959887,0.758047829844771,,,,
NSW,ot,nsw22,pa_holdout,0,global_conditional_density,17,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9123,0.8505177993527507,0.05521840132319098,0.7208423469426805,,,,2941.176470588235
NSW,ot,nsw23,pa_holdout,0,global_conditional_density,60,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.8359,0.7770657001044932,0.46198032972661074,0.5858334844030827,,,10000.0,
NSW,ot,nsw23,pa_holdout,0,global_conditional_density,60,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.0315,0.7601084117032393,0.43050246941148207,0.5456353285090633,,,,
NSW,ot,nsw23,pa_holdout,0,global_conditional_density,60,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.279,0.7595820271682341,0.43016438618282893,0.5447414588613689,,,,
NSW,ot,nsw23,pa_holdout,0,global_conditional_density,60,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.9273,0.7428252351097179,0.4155311157194316,0.5149154599142423,,,,833.3333333333334
NSW,ot,nsw24,pa_holdout,0,global_conditional_density,68,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.126,0.5854476582438554,0.11470093517858773,0.14308475373370194,,,10000.0,
NSW,ot,nsw24,pa_holdout,0,global_conditional_density,68,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.769,0.7042656289517855,0.15924546004694992,0.429764123215981,,,,
NSW,ot,nsw24,pa_holdout,0,global_conditional_density,68,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,6.7462,0.7037310601706022,0.15930259214835235,0.4284861787067581,,,,
NSW,ot,nsw24,pa_holdout,0,global_conditional_density,68,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.0271,0.6831214218379968,0.16292127050815733,0.39555020707038646,,,,735.2941176470588
